date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:00:16	8664/8664	---M-Z	200	added ('OK')	text/html	etag:%22255-21d8-4abb45c3ff140%22	http://help.semafora-systems.com/ordering_query_results.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/ordering_query_results.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:17	7820/7820	---M-Z	200	added ('OK')	text/html	etag:%222b4-1e8c-4abb45fa5b180%22	http://help.semafora-systems.com/sorting_query_results.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/sorting_query_results.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:18	8160/8160	---M-Z	200	added ('OK')	text/html	etag:%222b1-1fe0-4abb45f77eac0%22	http://help.semafora-systems.com/skip_sending_answers.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/skip_sending_answers.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:18	7700/7700	---M-Z	200	added ('OK')	text/html	etag:%22201-1e14-4abb45850dcc0%22	http://help.semafora-systems.com/limit_the_number_of_results.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/limit_the_number_of_results.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:19	13383/13383	---M-Z	200	added ('OK')	text/html	etag:%222d6-3447-4abb46150f080%22	http://help.semafora-systems.com/tracing_and_debugging.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/tracing_and_debugging.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:19	8082/8082	---M-Z	200	added ('OK')	text/html	etag:%222df-1f92-4abb461bbc040%22	http://help.semafora-systems.com/turn_inferencing_off.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/turn_inferencing_off.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:20	22501/22501	---M-Z	200	added ('OK')	text/html	etag:%2226c-57e5-4abb45d24d300%22	http://help.semafora-systems.com/profile.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/profile.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:20	8317/8317	---M-Z	200	added ('OK')	text/html	etag:%221e9-207d-4abb4573e3440%22	http://help.semafora-systems.com/ignore_imports.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/ignore_imports.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:21	7598/7598	---M-Z	200	added ('OK')	text/html	etag:%221a2-1dae-4abb45509a100%22	http://help.semafora-systems.com/distinct.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/distinct.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:21	7432/7432	---M-Z	200	added ('OK')	text/html	etag:%22233-1d08-4abb45ae0fd80%22	http://help.semafora-systems.com/offset.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/offset.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:22	7526/7526	---M-Z	200	added ('OK')	text/html	etag:%22219-1d66-4abb45a29e280%22	http://help.semafora-systems.com/maximal_query_evaluation_time.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/maximal_query_evaluation_time.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:22	7746/7746	---M-Z	200	added ('OK')	text/html	etag:%222d8-1e42-4abb46150f080%22	http://help.semafora-systems.com/tracing_and_profiling.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/tracing_and_profiling.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:22	8616/8616	---M-Z	200	added ('OK')	text/html	etag:%2227-21a8-4abb451485340%22	http://help.semafora-systems.com/add_an_evaluation_method.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/add_an_evaluation_method.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:23	9402/9402	---M-Z	200	added ('OK')	text/html	etag:%22274-24ba-4abb45d711e40%22	http://help.semafora-systems.com/provenance_option_for_queries.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/provenance_option_for_queries.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:23	7311/7311	---M-Z	200	added ('OK')	text/html	etag:%2227c-1c8f-4abb45d9ee500%22	http://help.semafora-systems.com/query_option_explain.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/query_option_explain.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:24	7544/7544	---M-Z	200	added ('OK')	text/html	etag:%222ed-1d78-4abb4625456c0%22	http://help.semafora-systems.com/userrulesoff.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/userrulesoff.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:24	7413/7413	---M-Z	200	added ('OK')	text/html	etag:%2227e-1cf5-4abb45dbd6980%22	http://help.semafora-systems.com/query_option_reduced.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/query_option_reduced.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:24	7553/7553	---M-Z	200	added ('OK')	text/html	etag:%2227d-1d81-4abb45dae2740%22	http://help.semafora-systems.com/query_option_profileall.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/query_option_profileall.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:25	18180/18180	---M-Z	200	added ('OK')	text/html	etag:%222b5-4704-4abb460108140%22	http://help.semafora-systems.com/sparql.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/sparql.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:25	7544/7544	---M-Z	200	added ('OK')	text/html	etag:%222a5-1d78-4abb45f0d1b00%22	http://help.semafora-systems.com/run_queries_by_query_id.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/run_queries_by_query_id.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:25	7973/7973	---M-Z	200	added ('OK')	text/html	etag:%2229a-1f25-4abb45ec0cfc0%22	http://help.semafora-systems.com/rif.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/rif.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:26	7164/7164	---M-Z	200	added ('OK')	text/html	etag:%2225b-1bfc-4abb45c8c3c80%22	http://help.semafora-systems.com/overview.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/overview.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:26	34778/34778	---M-Z	200	added ('OK')	text/html	etag:%22212-87da-4abb459fc1bc0%22	http://help.semafora-systems.com/mappingrif.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/mappingrif.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:26	7381/7381	---M-Z	200	added ('OK')	text/html	etag:%2232-1cd5-4abb451a3e0c0%22	http://help.semafora-systems.com/annotations_and_formula_ids.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/annotations_and_formula_ids.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:26	7330/7330	---M-Z	200	added ('OK')	text/html	etag:%221d4-1ca2-4abb456c42240%22	http://help.semafora-systems.com/forall_closing.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/forall_closing.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:27	14061/14061	---M-Z	200	added ('OK')	text/html	etag:%22222-36ed-4abb45a762dc0%22	http://help.semafora-systems.com/modules.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/modules.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:27	7113/7113	---M-Z	200	added ('OK')	text/html	etag:%222e3-1bc9-4abb461f8c940%22	http://help.semafora-systems.com/unsupported_objectlogic_featur.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/unsupported_objectlogic_featur.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:27	7495/7495	---M-Z	200	added ('OK')	text/html	etag:%2230-1d47-4abb451855c40%22	http://help.semafora-systems.com/allowed_rif_formulas.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/allowed_rif_formulas.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:28	11044/11044	---M-Z	200	added ('OK')	text/html	etag:%22260-2b24-4abb45cba0340%22	http://help.semafora-systems.com/partially_supported_rif_featur.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/partially_supported_rif_featur.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:28	14452/14452	---M-Z	200	added ('OK')	text/html	etag:%222e4-3874-4abb461f8c940%22	http://help.semafora-systems.com/unsupported_rif_features.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/unsupported_rif_features.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:28	8112/8112	---M-Z	200	added ('OK')	text/html	etag:%221ea-1fb0-4abb4574d7680%22	http://help.semafora-systems.com/import.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/import.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:29	7141/7141	---M-Z	200	added ('OK')	text/html	etag:%221bc-1be5-4abb4560d0740%22	http://help.semafora-systems.com/export.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/export.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:29	9633/9633	---M-Z	200	added ('OK')	text/html	etag:%2226e-25a1-4abb45d435780%22	http://help.semafora-systems.com/project_files.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/project_files.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:30	8142/8142	---M-Z	200	added ('OK')	text/html	etag:%225b-1fce-4abb4520eb080%22	http://help.semafora-systems.com/basic_examples.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/basic_examples.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:31	7586/7586	---M-Z	200	added ('OK')	text/html	etag:%22206-1da2-4abb458caeec0%22	http://help.semafora-systems.com/load_an_ontology_file_into_a_s.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/load_an_ontology_file_into_a_s.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:31	8682/8682	---M-Z	200	added ('OK')	text/html	etag:%22262-21ea-4abb45cc94580%22	http://help.semafora-systems.com/performance_optimization_with_.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/performance_optimization_with_.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:32	9131/9131	---M-Z	200	added ('OK')	text/html	etag:%22213-23ab-4abb45a29e280%22	http://help.semafora-systems.com/materialization.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/materialization.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:32	7257/7257	---M-Z	200	added ('OK')	text/html	etag:%225d-1c59-4abb4521df2c0%22	http://help.semafora-systems.com/basic_usage.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/basic_usage.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:32	7995/7995	---M-Z	200	added ('OK')	text/html	etag:%222bf-1f3b-4abb4601fc380%22	http://help.semafora-systems.com/standard_materialization.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/standard_materialization.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:33	13232/13232	---M-Z	200	added ('OK')	text/html	etag:%222e5-33b0-4abb462080b80%22	http://help.semafora-systems.com/updatable_materialization.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/updatable_materialization.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:33	10402/10402	---M-Z	200	added ('OK')	text/html	etag:%22214-28a2-4abb45a0b5e00%22	http://help.semafora-systems.com/materialization_commands.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/materialization_commands.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:33	7380/7380	---M-Z	200	added ('OK')	text/html	etag:%222d5-1cd4-4abb4612329c0%22	http://help.semafora-systems.com/trace_the_materialization.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/trace_the_materialization.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:34	10863/10863	---M-Z	200	added ('OK')	text/html	etag:%222f-2a6f-4abb451761a00%22	http://help.semafora-systems.com/all_configuration_options.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/all_configuration_options.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:34	8955/8955	---M-Z	200	added ('OK')	text/html	etag:%22218-22fb-4abb45a1aa040%22	http://help.semafora-systems.com/materialization_with_the_api.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/materialization_with_the_api.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:34	13582/13582	---M-Z	200	added ('OK')	text/html	etag:%22216-350e-4abb45a0b5e00%22	http://help.semafora-systems.com/materialization_of_standard_ax.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/materialization_of_standard_ax.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:34	9000/9000	---M-Z	200	added ('OK')	text/html	etag:%221fd-2328-4abb458231600%22	http://help.semafora-systems.com/interfaces_to_ontobroker.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/interfaces_to_ontobroker.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:35	20438/20438	---M-Z	200	added ('OK')	text/html	etag:%222b3-4fd6-4abb45f966f40%22	http://help.semafora-systems.com/socket_client_api.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/socket_client_api.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:36	13320/13320	---M-Z	200	added ('OK')	text/html	etag:%22238-3408-4abb45b1e0680%22	http://help.semafora-systems.com/ontobroker_java_api.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/ontobroker_java_api.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:36	12161/12161	---M-Z	200	added ('OK')	text/html	etag:%2223d-2f81-4abb45b4bcd40%22	http://help.semafora-systems.com/ontology_management.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/ontology_management.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:37	9567/9567	---M-Z	200	added ('OK')	text/html	etag:%22297-255f-4abb45ea24b40%22	http://help.semafora-systems.com/retrieval.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/retrieval.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:37	13161/13161	---M-Z	200	added ('OK')	text/html	etag:%22277-3369-4abb45d711e40%22	http://help.semafora-systems.com/queries_java_obs.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/queries_java_obs.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:37	13716/13716	---M-Z	200	added ('OK')	text/html	etag:%22296-3594-4abb45ea24b40%22	http://help.semafora-systems.com/requests.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/requests.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:38	11599/11599	---M-Z	200	added ('OK')	text/html	etag:%22177-2d4f-4abb453215900%22	http://help.semafora-systems.com/concept_hierarchy.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/concept_hierarchy.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:38	15261/15261	---M-Z	200	added ('OK')	text/html	etag:%2221f-3b9d-4abb45a486700%22	http://help.semafora-systems.com/modifications.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/modifications.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:38	16900/16900	---M-Z	200	added ('OK')	text/html	etag:%22195-4204-4abb4549ed140%22	http://help.semafora-systems.com/datamodel_listener.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/datamodel_listener.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:39	19779/19779	---M-Z	200	added ('OK')	text/html	etag:%2256-4d43-4abb451d1a780%22	http://help.semafora-systems.com/autocomplete.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/autocomplete.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:39	17472/17472	---M-Z	200	added ('OK')	text/html	etag:%2226d-4440-4abb45d341540%22	http://help.semafora-systems.com/progress_listener.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/progress_listener.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:39	17990/17990	---M-Z	200	added ('OK')	text/html	etag:%22226-4646-4abb45a857000%22	http://help.semafora-systems.com/namespaces_and_modules.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/namespaces_and_modules.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:39	7755/7755	---M-Z	200	added ('OK')	text/html	etag:%22236-1e4b-4abb45aff8200%22	http://help.semafora-systems.com/ontobroker_and_web_services_so.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/ontobroker_and_web_services_so.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:40	9353/9353	---M-Z	200	added ('OK')	text/html	etag:%222f5-2489-4abb462915fc0%22	http://help.semafora-systems.com/web_service_operations.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/web_service_operations.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:40	21836/21836	---M-Z	200	added ('OK')	text/html	etag:%2219f-554c-4abb454fa5ec0%22	http://help.semafora-systems.com/details_about_query_input_and_.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/details_about_query_input_and_.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:40	8376/8376	---M-Z	200	added ('OK')	text/html	etag:%2219e-20b8-4abb454eb1c80%22	http://help.semafora-systems.com/deployment.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/deployment.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:40	15551/15551	---M-Z	200	added ('OK')	text/html	etag:%22207-3cbf-4abb4598209c0%22	http://help.semafora-systems.com/load_balancing_for_web_service.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/load_balancing_for_web_service.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:41	10353/10353	---M-Z	200	added ('OK')	text/html	etag:%2225d-2871-4abb45c9b7ec0%22	http://help.semafora-systems.com/paging_support_for_web_service.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/paging_support_for_web_service.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:41	18715/18715	---M-Z	200	added ('OK')	text/html	etag:%2220-491b-4abb450fc0800%22	http://help.semafora-systems.com/_extensions_directory_to_deplo.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/_extensions_directory_to_deplo.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:41	7965/7965	---M-Z	200	added ('OK')	text/html	etag:%222f4-1f1d-4abb462821d80%22	http://help.semafora-systems.com/web_service_interface.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/web_service_interface.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:42	34574/34574	---M-Z	200	added ('OK')	text/html	etag:%2225-870e-4abb451391100%22	http://help.semafora-systems.com/accessing_web_service_with__ne.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/accessing_web_service_with__ne.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:42	18485/18485	---M-Z	200	added ('OK')	text/html	etag:%2226-4835-4abb451391100%22	http://help.semafora-systems.com/accessing_web_service_with_jav.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/accessing_web_service_with_jav.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:42	7953/7953	---M-Z	200	added ('OK')	text/html	etag:%222f1-1f11-4abb46272db40%22	http://help.semafora-systems.com/using_the_extension_api_to_dev.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/using_the_extension_api_to_dev.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:42	7749/7749	---M-Z	200	added ('OK')	text/html	etag:%2220e-1e45-4abb459ce5500%22	http://help.semafora-systems.com/making_new_built_ins_known_to_.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/making_new_built_ins_known_to_.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:43	17930/17930	---M-Z	200	added ('OK')	text/html	etag:%221c6-460a-4abb4566894c0%22	http://help.semafora-systems.com/extensions_directory_to_deploy.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/extensions_directory_to_deploy.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:43	62124/62124	---M-Z	200	added ('OK')	text/html	etag:%222fa-f2ac-4abb462afe440%22	http://help.semafora-systems.com/writing_a_built_in_for_ontobro.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/writing_a_built_in_for_ontobro.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:44	140789/140789	---M-Z	200	added ('OK')	text/html	etag:%222d1-225f5-4abb460f56300%22	http://help.semafora-systems.com/the_isnumber_example_built_in.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/the_isnumber_example_built_in.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:44	56295/56295	---M-Z	200	added ('OK')	text/html	etag:%222d2-dbe7-4abb46104a540%22	http://help.semafora-systems.com/the_multiply_example_built_in.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/the_multiply_example_built_in.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
11:00:44	65172/65172	---M-Z	200	added ('OK')	text/html	etag:%2221-fe94-4abb4510b4a40%22	http://help.semafora-systems.com/a_connector_built_in.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/a_connector_built_in.html	(from http://help.semafora-systems.com/ontoprise_content_static.html)
